Date,Region,Product_Type,Units_Sold,Client_Type,Sales_Channel,Service_Contract,Customer_Satisfaction,Revenue,Maintenance_Cost
2024-09-21,Constanța,Pallet Truck,3,Dealer,Direct,Yes,8,14672.19,650.36
2024-09-22,Timișoara,Reach Truck,4,Dealer,Direct,Yes,9,80441.13,5098.16
2024-09-22,Iași,Reach Truck,3,Corporate,Direct,No,6,52104.97,3660.89
2024-09-22,Iași,Reach Truck,5,Corporate,Direct,No,9,99864.13,7634.4
2024-09-23,Constanța,Pallet Truck,2,SME,Direct,No,6,9753.86,338.81
2024-09-23,Constanța,Order Picker,1,Corporate,Dealer,Yes,10,13654.54,737.57
2024-09-23,Constanța,Electric Forklift,5,Dealer,Direct,Yes,7,123236.86,6613.09
2024-09-23,Iași,Pallet Truck,2,Corporate,Direct,Yes,6,10264.99,594.87
2024-09-23,Constanța,Reach Truck,1,SME,Direct,No,10,17044.89,1351.15
2024-09-23,Timișoara,Electric Forklift,3,Corporate,Direct,Yes,10,87975.23,4674.04
2024-09-23,Iași,Pallet Truck,4,Corporate,Direct,Yes,8,20522.3,797.8
2024-09-23,Timișoara,Pallet Truck,3,SME,Direct,Yes,7,17122.9,1264.66
2024-09-24,Iași,Order Picker,5,SME,Direct,No,10,62113.21,3488.11
2024-09-24,Constanța,Electric Forklift,2,SME,Direct,No,8,45685.91,2990.5
2024-09-24,Cluj,Electric Forklift,5,SME,Dealer,No,9,144508.53,11452.42
2024-09-24,Timișoara,Reach Truck,5,Corporate,Direct,No,7,103002.39,3992.07
2024-09-24,București,Pallet Truck,2,SME,Direct,Yes,7,11454.23,712.06
2024-09-25,Constanța,Electric Forklift,5,SME,Direct,Yes,6,126069.07,9520.13
2024-09-25,Constanța,Electric Forklift,2,Dealer,Direct,No,8,55563.26,2389.79
2024-09-25,Iași,Pallet Truck,1,SME,Dealer,Yes,7,5991.87,179.82
2024-09-25,Constanța,Electric Forklift,5,SME,Direct,No,8,146917.12,4908.95
2024-09-25,Constanța,Electric Forklift,3,SME,Direct,Yes,6,74629.1,3138.66
2024-09-25,Iași,Reach Truck,1,Corporate,Dealer,No,6,19196.84,622.34
2024-09-26,Timișoara,Reach Truck,1,SME,Direct,No,6,18396.84,984.87
2024-09-26,Iași,Reach Truck,3,SME,Dealer,Yes,10,62727.96,4812.52
2024-09-26,Timișoara,Pallet Truck,4,Corporate,Direct,Yes,10,21993.16,1209.82
2024-09-27,Cluj,Order Picker,2,Dealer,Direct,Yes,8,24302.49,1835.62
2024-09-27,Timișoara,Reach Truck,5,Corporate,Direct,No,10,104868.35,5826.26
2024-09-27,Constanța,Order Picker,5,Corporate,Direct,Yes,6,61002.76,2072.59
2024-09-27,Constanța,Electric Forklift,2,Corporate,Direct,No,9,49820.54,3494.26
2024-09-27,Timișoara,Order Picker,5,Corporate,Direct,No,8,60226.76,3931.99
2024-09-27,Iași,Electric Forklift,3,Corporate,Dealer,Yes,7,87544.66,6001.25
2024-09-28,Cluj,Reach Truck,5,SME,Direct,Yes,10,94821.57,3507.44
2024-09-28,Cluj,Electric Forklift,2,Corporate,Direct,Yes,7,53889.03,2104.57
2024-09-28,București,Order Picker,2,Corporate,Direct,Yes,9,24119.97,1480.48
2024-09-28,Cluj,Electric Forklift,4,Corporate,Direct,Yes,7,95524.61,5779.57
2024-09-29,București,Reach Truck,4,Dealer,Dealer,No,8,72712.63,4890.93
2024-09-29,Timișoara,Pallet Truck,5,Corporate,Direct,No,7,29199.51,1839.67
2024-09-30,Iași,Reach Truck,5,Corporate,Direct,No,9,85359.98,5567.24
2024-09-30,Cluj,Reach Truck,3,Corporate,Dealer,Yes,10,56141.39,4229.85
2024-09-30,Iași,Electric Forklift,1,Corporate,Direct,Yes,10,29196.12,1481.32
2024-09-30,Constanța,Order Picker,1,SME,Direct,Yes,7,13521.64,851.48
2024-09-30,Timișoara,Electric Forklift,5,SME,Direct,Yes,7,118302.45,5474.27
2024-10-01,Constanța,Order Picker,1,Corporate,Direct,Yes,9,14054.87,839.88
2024-10-01,Iași,Pallet Truck,1,Corporate,Direct,Yes,7,5878.34,217.04
2024-10-01,Iași,Reach Truck,4,SME,Direct,No,7,78210.35,4128.59
2024-10-01,București,Pallet Truck,3,Corporate,Direct,No,8,14843.95,576.9
2024-10-02,Timișoara,Order Picker,1,Dealer,Direct,No,6,11667.73,421.44
2024-10-02,Cluj,Reach Truck,3,Corporate,Direct,Yes,10,63587.9,2077.7
2024-10-02,Constanța,Order Picker,5,SME,Direct,Yes,8,67974.9,2764.5
2024-10-02,Timișoara,Pallet Truck,3,Corporate,Direct,No,8,17473.24,1148.19
2024-10-02,București,Electric Forklift,4,SME,Direct,Yes,9,108959.37,7407.92
2024-10-02,Cluj,Order Picker,3,SME,Dealer,Yes,6,36031.78,1132.47
2024-10-02,Iași,Reach Truck,5,Corporate,Direct,No,7,86368.92,3667.53
2024-10-02,Cluj,Pallet Truck,3,Corporate,Dealer,Yes,6,14373.28,699.65
2024-10-03,București,Pallet Truck,4,Corporate,Direct,No,6,21293.39,1419.74
2024-10-03,Cluj,Electric Forklift,4,SME,Dealer,Yes,6,92140.06,5030.97
2024-10-03,Cluj,Pallet Truck,3,Corporate,Direct,Yes,8,16154.04,720.04
2024-10-03,Timișoara,Electric Forklift,2,Corporate,Dealer,No,6,48832.08,2924.01
2024-10-03,Cluj,Reach Truck,3,SME,Direct,No,10,49403.74,1843.16
2024-10-03,Cluj,Order Picker,3,Dealer,Direct,No,6,40021.19,1736.28
2024-10-04,Timișoara,Reach Truck,5,SME,Direct,Yes,6,94632.61,4517.87
2024-10-04,Iași,Pallet Truck,2,Corporate,Direct,Yes,10,9692.16,321.13
2024-10-04,Iași,Reach Truck,3,SME,Direct,No,7,56935.67,4449.84
2024-10-04,Cluj,Reach Truck,2,Dealer,Direct,Yes,8,36472.82,2277.32
2024-10-04,București,Electric Forklift,5,Corporate,Direct,Yes,8,117682.51,8575.68
2024-10-04,Iași,Reach Truck,3,Corporate,Dealer,Yes,6,58067.75,4373.92
2024-10-04,Iași,Reach Truck,4,SME,Direct,No,6,65271.84,3742.33
2024-10-04,Iași,Order Picker,3,Corporate,Direct,Yes,9,43144.43,1356.06
2024-10-05,Iași,Pallet Truck,1,Corporate,Dealer,No,6,4550.17,307.78
2024-10-05,Timișoara,Order Picker,5,Dealer,Direct,Yes,8,66658.47,4916.45
2024-10-05,Timișoara,Pallet Truck,4,SME,Direct,No,8,19855.3,1459.6
2024-10-05,Constanța,Reach Truck,5,Corporate,Dealer,Yes,9,100060.59,4596.23
2024-10-05,Constanța,Pallet Truck,5,SME,Dealer,Yes,7,25026.38,865.99
2024-10-06,Iași,Pallet Truck,1,Corporate,Dealer,Yes,10,5600.19,348.95
2024-10-06,Constanța,Reach Truck,4,Corporate,Direct,Yes,7,75695.24,2398.08
2024-10-06,Timișoara,Electric Forklift,5,Corporate,Direct,Yes,10,124888.32,4333.1
2024-10-06,Iași,Reach Truck,4,SME,Direct,No,8,84218.14,2618.04
2024-10-06,Cluj,Reach Truck,2,Dealer,Direct,Yes,10,42981.86,2459.65
2024-10-06,Constanța,Electric Forklift,4,Corporate,Direct,Yes,8,107868.5,3560.96
2024-10-07,Cluj,Electric Forklift,2,Corporate,Direct,No,10,51094.08,2797.55
2024-10-07,Timișoara,Reach Truck,1,Corporate,Dealer,Yes,6,20653.2,1044.27
2024-10-07,Constanța,Pallet Truck,2,Dealer,Direct,No,9,11933.54,365.18
2024-10-08,Iași,Electric Forklift,5,Corporate,Direct,Yes,8,144094.43,10028.24
2024-10-08,Constanța,Order Picker,2,Dealer,Direct,No,7,26859.03,1091.77
2024-10-08,Constanța,Pallet Truck,2,Dealer,Direct,No,7,10735.54,366.52
2024-10-08,Iași,Electric Forklift,1,Corporate,Dealer,No,6,27492.16,2138.84
2024-10-08,Constanța,Pallet Truck,1,Corporate,Dealer,No,8,5113.01,342.89
2024-10-08,Constanța,Order Picker,5,Corporate,Direct,Yes,7,57936.24,1972.86
2024-10-08,Iași,Order Picker,2,SME,Direct,Yes,7,22079.13,808.14
2024-10-08,Iași,Pallet Truck,3,Corporate,Direct,Yes,10,14587.8,936.39
2024-10-09,Cluj,Order Picker,4,SME,Direct,No,6,51373.34,3298.34
2024-10-09,Timișoara,Order Picker,3,Corporate,Dealer,Yes,8,36711.57,1682.99
2024-10-09,București,Reach Truck,3,Corporate,Dealer,Yes,10,62196.92,3251.61
2024-10-09,Cluj,Reach Truck,2,SME,Direct,No,10,36024.09,1850.44
2024-10-09,București,Electric Forklift,3,SME,Dealer,No,6,85064.24,2751.44
2024-10-09,Iași,Pallet Truck,3,Corporate,Direct,Yes,8,17775.29,1023.88
2024-10-09,București,Order Picker,3,Corporate,Direct,Yes,10,39801.0,1461.32
2024-10-10,Timișoara,Reach Truck,5,SME,Direct,No,6,101579.06,4423.35
2024-10-10,Constanța,Reach Truck,1,SME,Direct,No,8,17298.72,597.39
2024-10-10,Cluj,Electric Forklift,5,Corporate,Dealer,Yes,6,124600.64,7893.07
2024-10-10,Constanța,Order Picker,3,SME,Direct,Yes,10,41002.85,2418.74
2024-10-10,Timișoara,Reach Truck,2,Dealer,Direct,No,7,38997.43,1895.68
2024-10-10,Cluj,Order Picker,4,Corporate,Direct,Yes,8,50448.62,2178.6
2024-10-11,Timișoara,Order Picker,2,Corporate,Direct,Yes,8,24737.79,1779.27
2024-10-11,Timișoara,Pallet Truck,3,Corporate,Direct,No,8,17980.66,1127.81
2024-10-11,Constanța,Reach Truck,5,Corporate,Direct,Yes,10,94947.67,4231.06
2024-10-11,Timișoara,Electric Forklift,4,SME,Direct,Yes,8,115995.77,6107.19
2024-10-12,Constanța,Order Picker,1,Corporate,Direct,No,9,11887.51,725.8
2024-10-12,Constanța,Order Picker,5,SME,Direct,No,7,70505.29,3604.2
2024-10-12,Constanța,Electric Forklift,2,Corporate,Dealer,Yes,9,47784.08,1698.64
2024-10-12,Iași,Electric Forklift,2,Dealer,Dealer,Yes,10,51964.18,2715.52
2024-10-13,București,Electric Forklift,5,SME,Direct,Yes,8,117225.68,8607.46
2024-10-13,Iași,Pallet Truck,2,Corporate,Dealer,No,7,9944.16,569.79
2024-10-13,Constanța,Reach Truck,5,Corporate,Direct,No,10,104833.08,7711.82
2024-10-13,Iași,Order Picker,3,Dealer,Direct,Yes,8,41154.67,2194.62
2024-10-14,Cluj,Order Picker,5,SME,Direct,Yes,6,62987.08,2853.42
2024-10-14,Constanța,Electric Forklift,4,Dealer,Dealer,No,9,100763.85,3407.85
2024-10-14,București,Order Picker,2,Dealer,Direct,No,6,26701.91,853.25
2024-10-14,Iași,Reach Truck,5,Corporate,Direct,Yes,8,101982.0,6118.63
2024-10-14,Constanța,Pallet Truck,5,Corporate,Direct,Yes,7,23625.1,1628.3
2024-10-15,Iași,Reach Truck,4,Dealer,Dealer,Yes,6,67860.82,3710.73
2024-10-15,Constanța,Order Picker,5,Dealer,Direct,Yes,9,56560.68,3167.8
2024-10-15,Cluj,Order Picker,5,Corporate,Dealer,Yes,7,67947.53,2749.27
2024-10-15,Iași,Order Picker,1,Corporate,Direct,Yes,8,13946.18,889.77
2024-10-15,București,Pallet Truck,3,Corporate,Direct,No,7,14469.24,441.43
2024-10-15,Timișoara,Order Picker,4,Corporate,Dealer,Yes,10,52068.52,2370.54
2024-10-15,Timișoara,Order Picker,4,Corporate,Direct,Yes,8,50798.34,2454.16
2024-10-16,Iași,Electric Forklift,5,SME,Direct,Yes,9,144690.49,7183.68
2024-10-16,Timișoara,Pallet Truck,4,SME,Direct,Yes,9,23094.29,1136.1
2024-10-16,Constanța,Order Picker,1,Corporate,Direct,Yes,7,13146.97,1041.05
2024-10-16,Iași,Pallet Truck,2,Corporate,Direct,No,7,11749.12,823.51
2024-10-16,Timișoara,Pallet Truck,4,Dealer,Dealer,Yes,7,23639.24,843.71
2024-10-17,Timișoara,Reach Truck,2,Corporate,Direct,Yes,9,33865.26,1439.66
2024-10-17,Iași,Electric Forklift,3,Dealer,Direct,No,10,84635.5,5237.21
2024-10-18,București,Reach Truck,3,SME,Direct,No,6,51645.76,3872.72
2024-10-18,Iași,Electric Forklift,2,Corporate,Dealer,No,9,59602.85,4048.62
2024-10-18,București,Order Picker,5,Dealer,Dealer,Yes,8,55255.91,3082.03
2024-10-18,Constanța,Reach Truck,2,Corporate,Dealer,No,8,41665.09,2384.33
2024-10-18,Iași,Order Picker,5,SME,Dealer,Yes,9,71348.61,4971.89
2024-10-18,București,Order Picker,1,Dealer,Dealer,No,6,11982.99,928.98
2024-10-18,Timișoara,Pallet Truck,4,Corporate,Dealer,No,10,18645.44,944.89
2024-10-19,Iași,Reach Truck,4,Corporate,Direct,No,8,77125.1,3818.77
2024-10-19,Constanța,Order Picker,4,Dealer,Direct,No,10,46441.16,3174.31
2024-10-19,Iași,Order Picker,4,SME,Direct,Yes,6,56199.83,4012.68
2024-10-19,Timișoara,Electric Forklift,4,Corporate,Direct,No,8,99567.28,5036.61
2024-10-19,Timișoara,Electric Forklift,3,Corporate,Direct,Yes,7,89518.86,5128.82
2024-10-20,București,Reach Truck,4,SME,Direct,No,9,83582.05,6631.0
2024-10-20,Iași,Pallet Truck,1,Corporate,Dealer,Yes,7,5256.12,396.32
2024-10-20,Iași,Electric Forklift,5,Dealer,Direct,Yes,7,123133.09,6116.86
2024-10-21,Cluj,Reach Truck,1,Corporate,Direct,No,8,19185.44,1058.12
2024-10-21,București,Electric Forklift,2,Dealer,Direct,No,9,53600.46,3475.25
2024-10-21,Iași,Reach Truck,3,Corporate,Direct,Yes,10,52128.76,3155.99
2024-10-21,Constanța,Order Picker,1,Corporate,Direct,No,10,13428.07,523.37
2024-10-21,Iași,Electric Forklift,2,SME,Direct,Yes,8,54291.73,2999.14
2024-10-21,Constanța,Electric Forklift,4,Corporate,Direct,No,9,95350.06,3631.57
2024-10-21,Iași,Pallet Truck,2,Corporate,Direct,Yes,10,11829.7,505.39
2024-10-21,București,Reach Truck,2,Corporate,Dealer,Yes,6,37057.46,2826.87
2024-10-22,București,Reach Truck,3,Corporate,Direct,Yes,8,63836.8,2742.6
2024-10-22,Cluj,Electric Forklift,1,Corporate,Direct,Yes,6,29169.09,1992.64
2024-10-22,Constanța,Order Picker,1,Corporate,Direct,Yes,10,12907.31,470.46
2024-10-22,Timișoara,Reach Truck,2,Dealer,Dealer,No,6,34338.46,1118.48
2024-10-22,Timișoara,Reach Truck,3,SME,Dealer,Yes,8,51024.28,2661.32
2024-10-22,Iași,Order Picker,1,SME,Direct,Yes,6,11442.81,372.56
2024-10-22,București,Electric Forklift,3,Corporate,Direct,No,9,82219.73,5479.85
2024-10-23,București,Pallet Truck,4,SME,Direct,No,8,23293.63,1841.28
2024-10-23,Iași,Electric Forklift,1,Corporate,Direct,No,10,27620.97,1944.48
2024-10-23,Iași,Order Picker,4,Corporate,Direct,Yes,7,45849.27,2158.41
2024-10-23,Constanța,Order Picker,2,SME,Direct,Yes,10,24371.15,981.41
2024-10-24,Constanța,Reach Truck,5,Corporate,Direct,Yes,10,82921.37,4338.03
2024-10-24,București,Reach Truck,2,Corporate,Direct,Yes,7,36839.34,1274.44
2024-10-24,Timișoara,Reach Truck,4,Corporate,Direct,Yes,7,71006.61,3447.55
2024-10-24,Constanța,Reach Truck,4,SME,Direct,Yes,9,70831.15,2760.7
2024-10-24,Iași,Electric Forklift,5,SME,Direct,Yes,7,139257.19,6952.61
2024-10-24,Iași,Pallet Truck,5,Corporate,Direct,No,10,23856.15,1425.99
2024-10-24,Timișoara,Order Picker,5,Dealer,Direct,Yes,8,70347.11,4739.08
2024-10-24,București,Reach Truck,4,Corporate,Direct,Yes,9,84660.77,3724.26
2024-10-25,Timișoara,Pallet Truck,5,Corporate,Direct,Yes,7,29836.14,1767.04
2024-10-25,București,Reach Truck,5,Corporate,Dealer,Yes,10,81429.45,4371.41
2024-10-25,Timișoara,Pallet Truck,4,SME,Dealer,Yes,7,21449.61,1680.94
2024-10-25,București,Electric Forklift,2,Corporate,Direct,No,9,49598.33,2100.79
2024-10-26,Cluj,Reach Truck,2,SME,Dealer,Yes,6,42517.76,2502.79
2024-10-26,Iași,Order Picker,3,Corporate,Direct,No,7,36986.0,1635.5
2024-10-26,Cluj,Order Picker,4,Corporate,Direct,Yes,9,51433.01,1744.96
2024-10-26,Timișoara,Reach Truck,5,Corporate,Direct,No,9,94921.11,5966.01
2024-10-26,Cluj,Pallet Truck,3,SME,Direct,Yes,7,15302.3,679.42
2024-10-26,Iași,Electric Forklift,5,Corporate,Dealer,Yes,8,145635.31,5144.8
2024-10-26,Iași,Reach Truck,5,SME,Direct,Yes,8,90859.58,5047.27
2024-10-27,București,Reach Truck,5,Corporate,Direct,No,7,95611.23,7101.61
2024-10-27,Timișoara,Pallet Truck,3,Corporate,Direct,Yes,9,16485.78,566.04
2024-10-27,București,Order Picker,1,Corporate,Dealer,Yes,10,14340.46,713.88
2024-10-27,Constanța,Electric Forklift,4,Corporate,Dealer,Yes,6,113980.49,5248.17
2024-10-27,Timișoara,Reach Truck,4,Corporate,Direct,Yes,8,73530.74,2262.71
2024-10-27,Constanța,Electric Forklift,4,Corporate,Dealer,Yes,10,118365.86,5414.49
2024-10-27,Constanța,Electric Forklift,4,SME,Direct,Yes,10,103014.99,5578.21
2024-10-28,Constanța,Electric Forklift,4,Dealer,Direct,No,9,111700.93,6242.6
2024-10-28,Constanța,Order Picker,3,Corporate,Direct,Yes,6,35553.01,1266.74
2024-10-29,Constanța,Electric Forklift,4,SME,Direct,No,8,93721.61,5015.12
2024-10-29,București,Pallet Truck,5,Dealer,Direct,Yes,7,25232.18,1567.76
2024-10-29,Timișoara,Pallet Truck,3,SME,Direct,Yes,7,15178.41,1131.92
2024-10-30,Timișoara,Pallet Truck,2,Corporate,Direct,Yes,7,10972.12,360.09
2024-10-30,Cluj,Pallet Truck,2,SME,Direct,No,10,10783.94,678.52
2024-10-30,Constanța,Pallet Truck,4,Corporate,Direct,No,6,18125.67,814.01
2024-10-31,București,Order Picker,3,SME,Direct,No,10,39523.77,1273.84
2024-10-31,București,Electric Forklift,3,SME,Direct,Yes,6,70134.36,5487.25
2024-10-31,Timișoara,Pallet Truck,1,Dealer,Direct,No,9,5459.99,196.4
2024-10-31,Iași,Order Picker,4,SME,Direct,Yes,6,52013.71,4037.99
2024-11-01,Timișoara,Order Picker,3,SME,Dealer,No,9,41576.6,1247.51
2024-11-01,Iași,Pallet Truck,5,Corporate,Direct,No,7,24062.3,1421.04
2024-11-01,Cluj,Electric Forklift,3,Corporate,Direct,No,6,68274.25,3716.43
2024-11-01,București,Pallet Truck,4,SME,Direct,No,9,18144.78,1112.44
2024-11-02,București,Order Picker,3,Dealer,Direct,Yes,10,42013.75,1308.87
2024-11-02,București,Reach Truck,2,Dealer,Direct,No,7,38360.46,2273.43
2024-11-02,Cluj,Pallet Truck,1,SME,Direct,No,10,4896.68,383.64
2024-11-02,Constanța,Reach Truck,3,Corporate,Direct,Yes,7,53640.42,1796.37
2024-11-02,Timișoara,Reach Truck,2,Corporate,Direct,No,10,41032.43,3009.78
2024-11-02,Constanța,Reach Truck,4,Corporate,Direct,Yes,10,71068.86,5529.76
2024-11-02,Timișoara,Order Picker,2,SME,Direct,Yes,10,23182.66,864.67
2024-11-03,Timișoara,Pallet Truck,3,SME,Dealer,No,7,15087.19,1044.61
2024-11-03,Iași,Electric Forklift,2,SME,Direct,No,9,50848.4,2549.68
2024-11-03,București,Reach Truck,4,SME,Dealer,Yes,8,79770.74,5333.66
2024-11-03,Constanța,Pallet Truck,2,SME,Dealer,Yes,9,11411.61,775.98
2024-11-03,Iași,Order Picker,2,Corporate,Direct,Yes,10,25324.77,1179.89
2024-11-04,Iași,Reach Truck,3,Dealer,Dealer,Yes,6,48688.97,1719.64
2024-11-05,București,Reach Truck,1,SME,Direct,No,10,17818.76,756.52
2024-11-05,Timișoara,Electric Forklift,5,Dealer,Dealer,Yes,7,133207.57,5364.92
2024-11-05,Constanța,Electric Forklift,2,SME,Direct,No,9,46602.65,3156.14
2024-11-06,București,Electric Forklift,1,Dealer,Dealer,No,6,26660.6,837.9
2024-11-06,Constanța,Pallet Truck,3,Corporate,Direct,No,9,15966.45,949.85
2024-11-06,București,Pallet Truck,2,Corporate,Direct,Yes,9,9348.84,697.36
2024-11-06,Timișoara,Electric Forklift,2,SME,Direct,Yes,10,48237.57,2133.68
2024-11-06,Cluj,Pallet Truck,5,SME,Direct,No,9,25668.22,1593.12
2024-11-07,Cluj,Order Picker,3,Corporate,Direct,No,8,40231.06,1677.12
2024-11-07,Iași,Reach Truck,4,SME,Direct,Yes,7,84742.49,6541.01
2024-11-07,Timișoara,Electric Forklift,1,SME,Direct,Yes,10,27477.62,1403.01
2024-11-07,Cluj,Electric Forklift,1,Corporate,Dealer,Yes,6,23937.8,1539.78
2024-11-07,Timișoara,Reach Truck,2,Corporate,Direct,No,7,39732.12,2313.86
2024-11-07,București,Electric Forklift,4,SME,Direct,Yes,7,94566.6,6632.89
2024-11-07,București,Order Picker,2,SME,Direct,Yes,8,26405.11,936.5
2024-11-08,București,Electric Forklift,1,Corporate,Dealer,No,8,29869.06,1457.97
2024-11-08,Iași,Pallet Truck,2,SME,Direct,Yes,9,10114.59,651.86
2024-11-08,București,Reach Truck,2,Dealer,Dealer,No,6,36162.4,2704.51
2024-11-08,București,Reach Truck,4,Corporate,Direct,Yes,9,81129.7,3113.92
2024-11-08,Constanța,Reach Truck,4,SME,Dealer,No,7,66620.26,2775.08
2024-11-08,Iași,Reach Truck,5,Corporate,Direct,No,6,81272.59,2769.2
2024-11-08,Constanța,Electric Forklift,5,Corporate,Direct,Yes,6,112823.95,7151.9
2024-11-09,București,Order Picker,3,Corporate,Dealer,Yes,9,36364.89,2766.14
2024-11-09,Iași,Reach Truck,3,Dealer,Direct,Yes,9,60642.53,2451.98
2024-11-09,Iași,Order Picker,4,Dealer,Direct,Yes,6,52616.17,2991.17
2024-11-09,Constanța,Reach Truck,5,Corporate,Dealer,Yes,10,94766.13,3669.99
2024-11-09,Iași,Pallet Truck,5,Corporate,Direct,Yes,9,28743.35,2202.01
2024-11-09,Iași,Order Picker,4,Corporate,Direct,Yes,7,55473.6,3720.64
2024-11-09,Constanța,Reach Truck,3,Dealer,Direct,No,9,55780.01,4111.99
2024-11-09,Constanța,Electric Forklift,3,SME,Direct,Yes,6,81462.5,4674.76
2024-11-09,București,Electric Forklift,1,Corporate,Direct,No,8,22585.34,1392.03
2024-11-10,Timișoara,Order Picker,2,Corporate,Direct,No,10,22292.1,1543.59
2024-11-10,București,Electric Forklift,4,Corporate,Direct,Yes,10,112744.63,4946.33
2024-11-10,Constanța,Electric Forklift,5,Dealer,Direct,Yes,9,142604.34,11112.51
2024-11-10,București,Reach Truck,3,Corporate,Direct,Yes,8,49143.25,3266.99
2024-11-10,Iași,Electric Forklift,5,SME,Direct,Yes,7,113679.67,5243.36
2024-11-10,București,Electric Forklift,3,Corporate,Direct,Yes,10,67802.76,2178.61
2024-11-10,Timișoara,Pallet Truck,3,Corporate,Dealer,No,8,16497.52,559.42
2024-11-10,Iași,Pallet Truck,4,Corporate,Direct,Yes,8,21977.79,1260.18
2024-11-10,Timișoara,Order Picker,2,Corporate,Dealer,Yes,8,25686.62,1153.01
2024-11-10,Timișoara,Electric Forklift,4,Dealer,Direct,No,6,106690.68,3429.32
2024-11-10,Timișoara,Electric Forklift,1,Corporate,Direct,Yes,10,26998.49,1529.46
2024-11-11,București,Electric Forklift,1,SME,Direct,Yes,10,24430.12,756.0
2024-11-11,Cluj,Electric Forklift,3,Dealer,Direct,Yes,9,77373.66,5665.75
2024-11-11,Constanța,Order Picker,1,Corporate,Dealer,Yes,10,12057.9,391.93
2024-11-11,Timișoara,Reach Truck,5,SME,Dealer,No,7,105027.62,7946.15
2024-11-12,Timișoara,Reach Truck,1,SME,Direct,Yes,10,19476.4,668.47
2024-11-12,Cluj,Pallet Truck,2,Dealer,Dealer,No,9,9866.19,511.68
2024-11-13,București,Pallet Truck,4,Dealer,Direct,Yes,6,23660.28,1826.69
2024-11-13,București,Pallet Truck,2,Corporate,Direct,Yes,7,10933.52,763.84
2024-11-13,Timișoara,Pallet Truck,1,SME,Direct,Yes,7,5509.71,285.97
2024-11-13,Timișoara,Pallet Truck,1,Dealer,Direct,Yes,7,5774.49,418.46
2024-11-14,Cluj,Pallet Truck,1,Dealer,Dealer,Yes,6,4742.57,328.96
2024-11-14,Constanța,Electric Forklift,5,Corporate,Direct,Yes,8,146330.21,11618.96
2024-11-14,Timișoara,Electric Forklift,1,SME,Direct,No,6,27274.65,1858.87
2024-11-15,Cluj,Order Picker,3,Corporate,Dealer,No,8,41790.66,2116.57
2024-11-16,Timișoara,Pallet Truck,5,Dealer,Direct,Yes,9,28604.57,1998.87
2024-11-16,Iași,Pallet Truck,5,SME,Dealer,Yes,10,27878.1,1732.75
2024-11-16,Timișoara,Pallet Truck,5,SME,Direct,No,7,25279.3,1658.4
2024-11-17,Cluj,Electric Forklift,2,SME,Direct,Yes,8,55264.0,3047.19
2024-11-17,Timișoara,Pallet Truck,1,Corporate,Direct,No,10,5027.75,340.98
2024-11-17,Iași,Electric Forklift,2,Corporate,Dealer,Yes,10,54915.73,2506.51
2024-11-17,București,Pallet Truck,1,SME,Dealer,Yes,10,5599.42,304.15
2024-11-17,Constanța,Reach Truck,5,SME,Direct,Yes,9,93139.73,7202.75
2024-11-17,Timișoara,Order Picker,2,Corporate,Dealer,Yes,6,22883.42,1487.41
2024-11-18,Constanța,Order Picker,3,Corporate,Dealer,No,7,40970.6,1292.0
2024-11-18,Cluj,Electric Forklift,5,SME,Direct,Yes,6,123822.81,6651.68
2024-11-18,Constanța,Electric Forklift,5,Corporate,Dealer,Yes,7,112534.08,7100.27
2024-11-19,Constanța,Order Picker,5,Corporate,Direct,Yes,8,55354.53,3121.72
2024-11-19,Constanța,Order Picker,1,Corporate,Direct,No,7,12476.66,663.13
2024-11-19,Cluj,Reach Truck,5,Corporate,Dealer,No,6,95257.27,3463.05
2024-11-19,Cluj,Reach Truck,1,Dealer,Direct,Yes,9,21319.47,1666.38
2024-11-19,Constanța,Order Picker,3,Corporate,Dealer,Yes,8,35337.7,2109.22
2024-11-20,Timișoara,Pallet Truck,3,SME,Dealer,No,6,15329.47,606.84
2024-11-20,Timișoara,Reach Truck,4,Corporate,Direct,Yes,7,72669.43,3802.66
2024-11-20,Iași,Order Picker,4,SME,Direct,No,8,48720.41,1785.74
2024-11-21,București,Order Picker,5,Corporate,Direct,Yes,6,71456.62,3192.7
2024-11-21,București,Electric Forklift,2,Dealer,Direct,Yes,10,45516.33,3011.63
2024-11-22,Constanța,Electric Forklift,2,Corporate,Direct,Yes,6,59855.66,4164.81
